type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
hot,2.5396,-1.5816,1488.3594,0.0000,0.941181,False
cold,-2.6845,1.3748,1488.3594,-0.0000,0.941182,False
cold,-2.6129,1.8146,1488.3594,-0.0000,0.941188,False
hot,-2.6845,1.6192,1488.3594,0.0000,0.941193,False
cold,2.1460,-1.6305,1488.3594,-0.0000,0.941199,False
hot,2.0387,-1.4839,1488.3594,0.0000,0.941200,False
cold,2.3965,-1.1907,1488.3594,-0.0000,0.941201,False
hot,-2.6129,1.7658,1488.3594,0.0000,0.941203,False
cold,2.4323,-1.4350,1488.3594,-0.0000,0.941204,False
hot,2.3607,-0.9219,1488.3594,0.0000,0.941205,False
cold,-2.5056,1.5214,1488.3594,-0.0000,0.941208,False
cold,2.4323,-1.1663,1488.3594,-0.0000,0.941210,False
cold,2.3607,-0.6532,1488.3594,-0.0000,0.941211,False
cold,-2.6845,1.2038,1488.3594,-0.0000,0.941221,False
hot,2.1818,-1.1418,1488.3594,0.0000,0.941223,False
cold,-2.4698,1.1549,1488.3594,-0.0000,0.941233,False
hot,-2.6129,1.2771,1488.3594,0.0000,0.941233,False
hot,-2.5414,1.7902,1488.3594,0.0000,0.941242,False
hot,2.2891,-1.1907,1488.3594,0.0000,0.941245,False
hot,2.3249,-1.5572,1488.3594,0.0000,0.941249,False
hot,2.0387,-1.5328,1488.3594,0.0000,0.941259,False
cold,-2.4698,1.2527,1488.3594,-0.0000,0.941262,False
hot,2.1460,-1.3862,1488.3594,0.0000,0.941265,False
hot,2.5038,-0.9708,1488.3594,0.0000,0.941265,False
cold,-2.3267,1.8146,1488.3594,-0.0000,0.941272,False
hot,2.1102,-1.5816,1488.3594,0.0000,0.941272,False
cold,-2.3267,1.9124,1488.3594,-0.0000,0.941273,False
hot,2.1818,-0.8486,1488.3594,0.0000,0.941283,False
cold,-2.5056,1.6436,1488.3594,-0.0000,0.941287,False
hot,-2.6487,1.3748,1488.3594,0.0000,0.941288,False
hot,2.4323,-1.5328,1488.3594,0.0000,0.941289,False
hot,-2.6129,1.3748,1488.3594,0.0000,0.941301,False
hot,2.5754,-1.6305,1488.3594,0.0000,0.941302,False
hot,2.1818,-1.1907,1488.3594,0.0000,0.941306,False
cold,2.5038,-1.4106,1488.3594,-0.0000,0.941306,False
cold,2.3249,-1.5816,1488.3594,-0.0000,0.941311,False
hot,2.5396,-0.9708,1488.3594,0.0000,0.941313,False
hot,-2.5414,1.7413,1488.3594,0.0000,0.941314,False
cold,2.2533,-0.7020,1488.3594,-0.0000,0.941316,False
cold,-2.6487,1.6925,1488.3594,-0.0000,0.941319,False
cold,-2.3983,1.3504,1488.3594,-0.0000,0.941320,False
hot,2.0744,-1.4106,1488.3594,0.0000,0.941323,False
cold,2.3607,-0.7509,1488.3594,-0.0000,0.941332,False
hot,-2.6129,1.5459,1488.3594,0.0000,0.941333,False
cold,-2.6129,1.3993,1488.3594,-0.0000,0.941335,False
cold,2.4680,-1.4595,1488.3594,-0.0000,0.941337,False
cold,-2.4698,1.2038,1488.3594,-0.0000,0.941346,False
hot,-2.6487,1.6436,1488.3594,0.0000,0.941347,False
cold,-2.6487,1.9368,1488.3594,-0.0000,0.941351,False
hot,2.3965,-1.4106,1488.3594,0.0000,0.941351,False
cold,-2.5772,1.0816,1488.3594,-0.0000,0.941354,False
hot,2.2176,-1.4839,1488.3594,0.0000,0.941356,False
hot,2.5038,-0.7998,1488.3594,0.0000,0.941360,False
hot,2.5038,-1.3129,1488.3594,0.0000,0.941368,False
cold,2.3249,-1.4595,1488.3594,-0.0000,0.941372,False
hot,2.4323,-1.3373,1488.3594,0.0000,0.941373,False
hot,2.2533,-1.0197,1488.3594,0.0000,0.941374,False
hot,2.2891,-1.5328,1488.3594,0.0000,0.941374,False
cold,-2.4340,1.7169,1488.3594,-0.0000,0.941377,False
cold,-2.6845,1.4481,1488.3594,-0.0000,0.941378,False
hot,2.5396,-1.5083,1488.3594,0.0000,0.941378,False
hot,2.3607,-1.4350,1488.3594,0.0000,0.941379,False
cold,-2.4340,1.2771,1488.3594,-0.0000,0.941385,False
hot,2.0387,-1.5572,1488.3594,0.0000,0.941390,False
cold,2.2891,-1.6061,1488.3594,-0.0000,0.941391,False
cold,2.5396,-0.7998,1488.3594,-0.0000,0.941396,False
cold,2.5038,-0.7265,1488.3594,-0.0000,0.941408,False
cold,-2.4698,1.1794,1488.3594,-0.0000,0.941409,False
hot,2.3249,-0.9952,1488.3594,0.0000,0.941411,False
cold,2.5754,-0.8242,1488.3594,-0.0000,0.941415,False
cold,-2.5056,1.1061,1488.3594,-0.0000,0.941423,False
hot,2.3607,-0.8975,1488.3594,0.0000,0.941423,False
cold,2.4323,-1.3373,1488.3594,-0.0000,0.941425,False
cold,-2.3625,1.8146,1488.3594,-0.0000,0.941426,False
cold,-2.3983,1.4237,1488.3594,-0.0000,0.941427,False
cold,-2.5772,1.7413,1488.3594,-0.0000,0.941430,False
cold,2.5038,-0.8486,1488.3594,-0.0000,0.941436,False
hot,2.2891,-1.2151,1488.3594,0.0000,0.941438,False
cold,-2.3983,1.9124,1488.3594,-0.0000,0.941439,False
hot,2.5396,-1.5572,1488.3594,0.0000,0.941442,False
cold,-2.6129,1.3015,1488.3594,-0.0000,0.941443,False
hot,2.1818,-1.3129,1488.3594,0.0000,0.941445,False
hot,2.5396,-0.6532,1488.3594,0.0000,0.941445,False
hot,2.4323,-0.9952,1488.3594,0.0000,0.941450,False
hot,2.5038,-1.5816,1488.3594,0.0000,0.941451,False
cold,-2.2909,1.9612,1488.3594,-0.0000,0.941453,False
cold,-2.6845,1.8635,1488.3594,-0.0000,0.941455,False
hot,2.3965,-1.1663,1488.3594,0.0000,0.941460,False
