type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
cold,-1.6646,-2.9828,9.0919,0.0000,0.941729,False
cold,-1.3753,-2.9403,9.0919,0.0000,0.941763,False
cold,3.3986,2.7439,9.0919,0.0000,0.941769,False
cold,2.9285,2.9136,9.0919,0.0000,0.941769,False
hot,3.3986,2.5742,9.0919,-0.0000,0.941781,False
cold,-1.4115,-2.8555,9.0919,0.0000,0.941788,False
cold,2.8923,3.0833,9.0919,0.0000,0.941791,False
hot,2.5668,2.7015,9.0919,0.0000,0.941800,False
hot,3.0370,2.5742,9.0919,-0.0000,0.941803,False
hot,-1.7008,-3.0676,9.0919,-0.0000,0.941813,False
hot,3.4710,2.3621,9.0919,-0.0000,0.941813,False
cold,-1.7731,-2.9403,9.0919,0.0000,0.941817,False
cold,-1.1583,-3.0676,9.0919,0.0000,0.941827,False
cold,-1.7731,-3.1100,9.0919,0.0000,0.941836,False
hot,3.3986,2.1925,9.0919,-0.0000,0.941840,False
hot,3.3625,2.9984,9.0919,-0.0000,0.941841,False
cold,-1.8093,-2.8555,9.0919,0.0000,0.941842,False
cold,2.8923,2.8288,9.0919,0.0000,0.941844,False
hot,3.3263,2.3197,9.0919,-0.0000,0.941850,False
cold,3.4710,2.4470,9.0919,0.0000,0.941861,False
cold,3.3263,2.5742,9.0919,0.0000,0.941861,False
cold,3.3263,2.8712,9.0919,0.0000,0.941862,False
cold,-1.5562,-2.7707,9.0919,0.0000,0.941864,False
cold,3.0008,3.0833,9.0919,0.0000,0.941878,False
cold,3.3986,2.9136,9.0919,0.0000,0.941883,False
cold,2.6753,3.1257,9.0919,0.0000,0.941890,False
hot,3.0370,2.5318,9.0919,-0.0000,0.941892,False
hot,-1.7370,-2.8979,9.0919,-0.0000,0.941896,False
cold,-1.6285,-3.1100,9.0919,0.0000,0.941903,False
cold,3.4348,2.5318,9.0919,0.0000,0.941909,False
hot,3.2178,2.8712,9.0919,-0.0000,0.941912,False
cold,3.1816,2.9560,9.0919,0.0000,0.941915,False
hot,-1.5200,-3.0676,9.0919,-0.0000,0.941933,False
hot,3.2540,2.8712,9.0919,-0.0000,0.941936,False
cold,3.0008,2.7863,9.0919,0.0000,0.941943,False
cold,-1.7731,-2.8555,9.0919,0.0000,0.941950,False
hot,3.3263,2.2349,9.0919,-0.0000,0.941956,False
hot,3.3625,2.8712,9.0919,-0.0000,0.941961,False
hot,3.3263,3.1257,9.0919,-0.0000,0.941962,False
cold,3.1093,2.8288,9.0919,0.0000,0.941969,False
cold,3.3986,2.6591,9.0919,0.0000,0.941980,False
hot,3.3263,2.5318,9.0919,-0.0000,0.941980,False
cold,2.9646,2.8288,9.0919,0.0000,0.941981,False
cold,-1.2307,-2.9403,9.0919,0.0000,0.941982,False
hot,3.3263,2.9136,9.0919,-0.0000,0.941984,False
hot,3.4710,2.3197,9.0919,-0.0000,0.941997,False
cold,-1.6646,-2.7707,9.0919,0.0000,0.941998,False
cold,3.4710,2.4894,9.0919,0.0000,0.941998,False
hot,3.3986,2.4470,9.0919,-0.0000,0.942009,False
hot,-1.8455,-2.8555,9.0919,-0.0000,0.942010,False
cold,3.3263,2.5318,9.0919,0.0000,0.942017,False
cold,2.9285,2.7439,9.0919,0.0000,0.942036,False
cold,3.1816,2.7015,9.0919,0.0000,0.942037,False
hot,3.2178,2.7863,9.0919,-0.0000,0.942042,False
hot,3.4710,3.1257,9.0919,-0.0000,0.942044,False
hot,-1.6646,-3.0252,9.0919,-0.0000,0.942049,False
hot,3.1816,2.4046,9.0919,-0.0000,0.942060,False
cold,-1.3392,-2.9403,9.0919,0.0000,0.942074,False
hot,3.2901,2.3197,9.0919,-0.0000,0.942083,False
hot,-1.8093,-3.1100,9.0919,-0.0000,0.942085,False
cold,3.3625,2.7863,9.0919,0.0000,0.942089,False
cold,3.3263,2.9984,9.0919,0.0000,0.942097,False
cold,3.1455,3.0833,9.0919,0.0000,0.942098,False
cold,-1.5923,-2.9403,9.0919,0.0000,0.942101,False
hot,3.1455,2.9560,9.0919,-0.0000,0.942113,False
cold,-1.7008,-2.6858,9.0919,0.0000,0.942114,False
cold,3.0370,3.0833,9.0919,0.0000,0.942123,False
hot,3.0370,3.1257,9.0919,-0.0000,0.942127,False
hot,3.2540,2.5318,9.0919,-0.0000,0.942130,False
cold,-1.0498,-3.1100,9.0919,0.0000,0.942134,False
hot,3.3263,2.9560,9.0919,-0.0000,0.942137,False
hot,3.4348,3.0833,9.0919,-0.0000,0.942143,False
cold,-1.7731,-2.7282,9.0919,0.0000,0.942145,False
cold,-1.7370,-3.0252,9.0919,0.0000,0.942147,False
hot,3.4348,2.9136,9.0919,-0.0000,0.942149,False
cold,3.3263,2.7015,9.0919,0.0000,0.942157,False
cold,3.4710,2.8712,9.0919,0.0000,0.942165,False
cold,3.2540,2.7863,9.0919,0.0000,0.942165,False
cold,-1.7008,-2.9403,9.0919,0.0000,0.942168,False
cold,3.1455,2.9560,9.0919,0.0000,0.942172,False
hot,3.4348,2.2773,9.0919,-0.0000,0.942180,False
cold,3.1093,2.6591,9.0919,0.0000,0.942181,False
hot,-1.6285,-3.0252,9.0919,-0.0000,0.942189,False
cold,3.3625,2.5318,9.0919,0.0000,0.942191,False
hot,3.3625,2.9560,9.0919,-0.0000,0.942202,False
hot,3.1455,3.0833,9.0919,-0.0000,0.942202,False
cold,3.4348,2.7439,9.0919,0.0000,0.942209,False
cold,3.4348,3.0409,9.0919,0.0000,0.942209,False
hot,3.4710,3.0833,9.0919,-0.0000,0.942210,False
hot,3.2540,2.4470,9.0919,-0.0000,0.942215,False
hot,3.4710,2.2349,9.0919,-0.0000,0.942216,False
cold,3.3625,2.9984,9.0919,0.0000,0.942234,False
cold,2.8561,3.1257,9.0919,0.0000,0.942235,False
hot,-1.6285,-3.0676,9.0919,-0.0000,0.942237,False
hot,3.3263,2.6591,9.0919,-0.0000,0.942249,False
