type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
hot,0.6138,-2.2616,117.9368,0.0000,0.939634,False
cold,-0.1457,-3.0676,117.9368,-0.0000,0.939635,False
hot,3.4348,2.9560,117.9368,0.0000,0.939642,False
hot,-1.1945,-2.7707,117.9368,0.0000,0.939643,False
hot,0.7947,-2.3040,117.9368,0.0000,0.939644,False
cold,-0.2903,-3.1100,117.9368,-0.0000,0.939645,False
hot,3.3986,2.4470,117.9368,0.0000,0.939646,False
cold,3.3625,2.4894,117.9368,-0.0000,0.939648,False
hot,-1.7731,-2.6010,117.9368,0.0000,0.939649,False
hot,-1.0498,-2.7282,117.9368,0.0000,0.939657,False
hot,3.2901,1.9379,117.9368,0.0000,0.939658,False
cold,-0.8328,-2.7282,117.9368,-0.0000,0.939659,False
hot,1.1563,-2.8131,117.9368,0.0000,0.939660,False
cold,0.4330,-2.7707,117.9368,-0.0000,0.939668,False
hot,2.9285,3.0409,117.9368,0.0000,0.939672,False
hot,-1.7370,-1.4132,117.9368,0.0000,0.939675,False
cold,0.9393,-2.8979,117.9368,-0.0000,0.939676,False
hot,3.2178,2.9984,117.9368,0.0000,0.939681,False
hot,-1.7370,-1.5829,117.9368,0.0000,0.939682,False
hot,0.5053,-2.5161,117.9368,0.0000,0.939689,False
hot,2.9646,2.0652,117.9368,0.0000,0.939693,False
hot,3.3986,1.7683,117.9368,0.0000,0.939698,False
hot,-1.7008,-2.2616,117.9368,0.0000,0.939701,False
cold,0.8308,-2.8979,117.9368,-0.0000,0.939710,False
cold,0.5053,-2.6010,117.9368,-0.0000,0.939714,False
cold,-1.1945,-3.1100,117.9368,-0.0000,0.939720,False
hot,3.0370,2.6591,117.9368,0.0000,0.939726,False
cold,2.6030,3.0409,117.9368,-0.0000,0.939730,False
cold,0.9755,-2.8555,117.9368,-0.0000,0.939732,False
hot,-1.1222,-2.5586,117.9368,0.0000,0.939737,False
cold,-1.3753,-3.0676,117.9368,-0.0000,0.939739,False
cold,2.7838,2.4894,117.9368,-0.0000,0.939740,False
hot,2.9646,2.9560,117.9368,0.0000,0.939742,False
cold,0.1075,-3.0676,117.9368,-0.0000,0.939743,False
cold,-1.6285,-2.3889,117.9368,-0.0000,0.939745,False
cold,0.0713,-2.7282,117.9368,-0.0000,0.939746,False
hot,3.3625,1.9804,117.9368,0.0000,0.939750,False
cold,3.2178,2.9984,117.9368,-0.0000,0.939752,False
hot,3.3986,2.8288,117.9368,0.0000,0.939754,False
hot,-0.7243,-2.9828,117.9368,0.0000,0.939757,False
cold,3.1816,2.4894,117.9368,-0.0000,0.939759,False
cold,-0.4712,-3.0252,117.9368,-0.0000,0.939766,False
cold,-1.1583,-2.6010,117.9368,-0.0000,0.939768,False
hot,0.5053,-2.4313,117.9368,0.0000,0.939773,False
cold,3.3625,2.8712,117.9368,-0.0000,0.939782,False
hot,2.4221,2.9136,117.9368,0.0000,0.939786,False
hot,3.0731,2.8712,117.9368,0.0000,0.939788,False
hot,-0.6882,-2.6434,117.9368,0.0000,0.939789,False
hot,3.2540,2.9136,117.9368,0.0000,0.939792,False
hot,0.6862,-2.5161,117.9368,0.0000,0.939793,False
cold,-1.7370,-2.9828,117.9368,-0.0000,0.939795,False
hot,0.3968,-2.7707,117.9368,0.0000,0.939797,False
cold,0.8308,-3.0676,117.9368,-0.0000,0.939800,False
cold,-1.3030,-2.5586,117.9368,-0.0000,0.939801,False
cold,0.3607,-2.6858,117.9368,-0.0000,0.939801,False
cold,-0.4712,-3.1100,117.9368,-0.0000,0.939802,False
hot,2.5668,2.7015,117.9368,0.0000,0.939802,False
hot,-0.0733,-2.5586,117.9368,0.0000,0.939804,False
hot,2.5668,3.1257,117.9368,0.0000,0.939804,False
hot,0.8308,-2.8555,117.9368,0.0000,0.939808,False
cold,-1.4477,-2.6858,117.9368,-0.0000,0.939810,False
cold,-1.1222,-2.5586,117.9368,-0.0000,0.939816,False
hot,2.4221,2.6591,117.9368,0.0000,0.939816,False
cold,-0.2542,-2.9828,117.9368,-0.0000,0.939817,False
hot,-1.8093,-2.1344,117.9368,0.0000,0.939820,False
cold,-0.7967,-3.1100,117.9368,-0.0000,0.939821,False
cold,-1.7370,-1.9223,117.9368,-0.0000,0.939822,False
cold,-1.7731,-1.7526,117.9368,-0.0000,0.939823,False
hot,-0.8690,-2.7707,117.9368,0.0000,0.939826,False
cold,2.9646,2.9984,117.9368,-0.0000,0.939826,False
cold,-0.6520,-2.6434,117.9368,-0.0000,0.939827,False
hot,2.5668,3.0409,117.9368,0.0000,0.939828,False
cold,2.8200,2.4894,117.9368,-0.0000,0.939829,False
cold,3.4710,2.1500,117.9368,-0.0000,0.939830,False
cold,0.5053,-2.6434,117.9368,-0.0000,0.939837,False
hot,1.1925,-2.9403,117.9368,0.0000,0.939837,False
cold,0.6138,-3.0676,117.9368,-0.0000,0.939839,False
hot,2.7115,2.4046,117.9368,0.0000,0.939846,False
hot,3.2901,2.5318,117.9368,0.0000,0.939846,False
hot,0.9393,-3.1100,117.9368,0.0000,0.939849,False
hot,2.7115,2.7439,117.9368,0.0000,0.939853,False
cold,-1.7008,-2.4313,117.9368,-0.0000,0.939855,False
hot,-0.7243,-2.5161,117.9368,0.0000,0.939858,False
cold,3.3986,2.1925,117.9368,-0.0000,0.939860,False
hot,0.7223,-2.3040,117.9368,0.0000,0.939863,False
hot,-0.9775,-2.6010,117.9368,0.0000,0.939864,False
