type,lat_scaled,lon_scaled,height,standardized_height,pvalue,significant
hot,-1.8455,-2.9828,8.9992,0.0000,0.942282,False
cold,3.4348,2.9136,8.9992,-0.0000,0.942284,False
hot,3.3625,2.9984,8.9992,0.0000,0.942314,False
hot,-1.7370,-2.9828,8.9992,0.0000,0.942328,False
hot,-1.5562,-2.8131,8.9992,-0.0000,0.942343,False
hot,-1.8093,-2.6010,8.9992,-0.0000,0.942357,False
hot,-0.9413,-3.0676,8.9992,-0.0000,0.942359,False
cold,3.2540,2.9136,8.9992,-0.0000,0.942370,False
hot,-1.8455,-3.0676,8.9992,0.0000,0.942384,False
hot,-1.6646,-2.6434,8.9992,-0.0000,0.942385,False
cold,3.4710,2.8712,8.9992,-0.0000,0.942386,False
hot,0.3607,-3.0676,8.9992,-0.0000,0.942394,False
hot,-1.8093,-3.0252,8.9992,0.0000,0.942395,False
hot,3.4348,2.5742,8.9992,0.0000,0.942405,False
cold,3.0008,2.9984,8.9992,-0.0000,0.942412,False
cold,3.0008,3.0409,8.9992,-0.0000,0.942413,False
cold,-1.4477,-3.1100,8.9992,0.0000,0.942415,False
hot,3.2901,2.9560,8.9992,0.0000,0.942437,False
hot,3.4710,3.0833,8.9992,0.0000,0.942451,False
hot,3.3263,2.9984,8.9992,0.0000,0.942454,False
cold,3.1455,2.8288,8.9992,-0.0000,0.942459,False
cold,3.2901,3.0409,8.9992,-0.0000,0.942470,False
hot,0.6138,-3.0252,8.9992,-0.0000,0.942476,False
hot,0.7947,-3.0252,8.9992,-0.0000,0.942479,False
hot,0.2883,-3.1100,8.9992,-0.0000,0.942482,False
hot,-1.1945,-2.9828,8.9992,-0.0000,0.942486,False
cold,2.9646,3.0409,8.9992,-0.0000,0.942489,False
hot,3.3625,2.8288,8.9992,0.0000,0.942495,False
hot,-1.3753,-2.8555,8.9992,-0.0000,0.942498,False
hot,3.4348,2.6167,8.9992,0.0000,0.942503,False
hot,3.2178,2.9560,8.9992,0.0000,0.942513,False
hot,-1.6285,-2.6858,8.9992,-0.0000,0.942517,False
cold,2.9646,3.0833,8.9992,-0.0000,0.942528,False
cold,3.3986,2.7863,8.9992,-0.0000,0.942535,False
cold,3.4348,3.0833,8.9992,-0.0000,0.942538,False
hot,-1.7731,-3.0676,8.9992,0.0000,0.942541,False
hot,-1.7731,-3.0252,8.9992,0.0000,0.942556,False
hot,-1.3030,-3.1100,8.9992,-0.0000,0.942558,False
hot,3.2901,3.0409,8.9992,0.0000,0.942562,False
cold,-1.8093,-2.8979,8.9992,0.0000,0.942574,False
hot,0.6138,-3.0676,8.9992,-0.0000,0.942582,False
cold,-1.4838,-3.0252,8.9992,0.0000,0.942583,False
cold,3.0731,3.0833,8.9992,-0.0000,0.942583,False
hot,3.4348,2.4470,8.9992,0.0000,0.942585,False
hot,3.3625,3.1257,8.9992,0.0000,0.942603,False
cold,2.8200,3.1257,8.9992,-0.0000,0.942607,False
cold,3.3263,2.9136,8.9992,-0.0000,0.942627,False
cold,3.2901,2.7439,8.9992,-0.0000,0.942630,False
hot,3.2901,2.8712,8.9992,0.0000,0.942630,False
hot,0.6500,-2.9403,8.9992,-0.0000,0.942631,False
cold,-1.4838,-3.1100,8.9992,0.0000,0.942631,False
hot,-1.7731,-2.6858,8.9992,-0.0000,0.942631,False
cold,2.8923,3.1257,8.9992,-0.0000,0.942635,False
cold,-1.5200,-3.1100,8.9992,0.0000,0.942645,False
cold,3.2901,2.5742,8.9992,-0.0000,0.942648,False
cold,3.2178,2.7439,8.9992,-0.0000,0.942654,False
cold,3.4348,2.9560,8.9992,-0.0000,0.942664,False
hot,3.3986,2.6167,8.9992,0.0000,0.942669,False
hot,3.2540,3.0833,8.9992,0.0000,0.942677,False
cold,3.0008,2.9560,8.9992,-0.0000,0.942680,False
cold,3.3263,2.6167,8.9992,-0.0000,0.942680,False
hot,3.4348,2.7439,8.9992,0.0000,0.942703,False
hot,-1.0137,-3.0252,8.9992,-0.0000,0.942728,False
cold,3.0370,2.8712,8.9992,-0.0000,0.942737,False
cold,3.2178,2.6591,8.9992,-0.0000,0.942738,False
cold,3.2901,2.6167,8.9992,-0.0000,0.942742,False
hot,3.3986,2.8288,8.9992,0.0000,0.942748,False
hot,0.7585,-2.9403,8.9992,-0.0000,0.942748,False
cold,3.1455,2.8712,8.9992,-0.0000,0.942772,False
hot,-1.1583,-3.0252,8.9992,-0.0000,0.942775,False
hot,-1.7008,-2.6434,8.9992,-0.0000,0.942778,False
cold,3.4348,3.1257,8.9992,-0.0000,0.942783,False
hot,-1.6646,-2.7707,8.9992,-0.0000,0.942793,False
cold,3.2901,2.8712,8.9992,-0.0000,0.942798,False
hot,-0.9052,-3.0676,8.9992,-0.0000,0.942804,False
hot,-1.8093,-2.6858,8.9992,-0.0000,0.942806,False
hot,0.7223,-3.0252,8.9992,-0.0000,0.942807,False
hot,0.6862,-3.0252,8.9992,-0.0000,0.942808,False
cold,-1.8093,-2.7707,8.9992,0.0000,0.942817,False
hot,0.6862,-2.9403,8.9992,-0.0000,0.942828,False
hot,-1.3753,-2.9403,8.9992,-0.0000,0.942837,False
hot,-1.1945,-3.0676,8.9992,-0.0000,0.942841,False
cold,3.0731,2.9560,8.9992,-0.0000,0.942847,False
hot,0.7223,-3.1100,8.9992,-0.0000,0.942848,False
cold,3.4710,2.9984,8.9992,-0.0000,0.942851,False
cold,2.9646,3.1257,8.9992,-0.0000,0.942853,False
hot,-1.8455,-3.0252,8.9992,0.0000,0.942857,False
hot,0.5415,-3.0252,8.9992,-0.0000,0.942867,False
hot,-1.1222,-3.0676,8.9992,-0.0000,0.942882,False
hot,-1.4115,-2.8979,8.9992,-0.0000,0.942894,False
cold,3.4348,2.7863,8.9992,-0.0000,0.942911,False
cold,-1.6646,-2.9403,8.9992,0.0000,0.942912,False
cold,3.4710,2.7439,8.9992,-0.0000,0.942927,False
cold,3.1816,3.0409,8.9992,-0.0000,0.942930,False
hot,3.3986,2.8712,8.9992,0.0000,0.942932,False
cold,-1.6285,-3.0252,8.9992,0.0000,0.942941,False
cold,3.3263,3.1257,8.9992,-0.0000,0.942965,False
hot,0.4330,-3.1100,8.9992,-0.0000,0.942986,False
hot,0.6500,-3.1100,8.9992,-0.0000,0.942993,False
hot,3.4710,2.9560,8.9992,0.0000,0.942994,False
cold,3.3986,2.7015,8.9992,-0.0000,0.943003,False
hot,3.4348,2.9984,8.9992,0.0000,0.943031,False
hot,3.4710,2.6167,8.9992,0.0000,0.943033,False
hot,0.5777,-3.0252,8.9992,-0.0000,0.943036,False
cold,-1.7008,-2.8979,8.9992,0.0000,0.943049,False
cold,3.1093,2.7015,8.9992,-0.0000,0.943066,False
hot,3.4710,2.8712,8.9992,0.0000,0.943071,False
hot,-1.4477,-2.8131,8.9992,-0.0000,0.943073,False
hot,0.3968,-3.0676,8.9992,-0.0000,0.943076,False
cold,2.9646,2.9560,8.9992,-0.0000,0.943077,False
hot,-1.6285,-2.7707,8.9992,-0.0000,0.943079,False
hot,-1.5562,-3.1100,8.9992,0.0000,0.943081,False
cold,3.1816,2.5318,8.9992,-0.0000,0.943091,False
cold,3.0008,3.1257,8.9992,-0.0000,0.943112,False
cold,3.0008,2.9136,8.9992,-0.0000,0.943118,False
cold,3.0370,3.0833,8.9992,-0.0000,0.943121,False
